question_id,mode,material_id,floor_number,difficulty,variant_number,indicator,cognitive_level,question_type,context_tag,question_text,option_a,option_b,option_c,option_d,correct_answer,correct_value,hint_1,hint_2,explanation,common_error_tag,remedial_material_id,is_active
M1C-F18-SL-V03,PRACTICE,M1C,18,SULIT,3,I1/I2/I3,C4,PG,besar_untung,"Modal dasar Rp350.000 dan biaya tambahan Rp40.000. Jika harga jual total Rp425.000, besar keuntungannya adalah ....",Rp35.000,Rp425.000,Rp75.000,Rp350.000,A,Rp35.000,Untung = harga jual − modal total.,Modal total = Rp390.000.,Untung = Rp425.000 − Rp390.000 = Rp35.000.,ERR_PROFIT_FORMULA,R2,TRUE
M1C-F19-MD-V01,PRACTICE,M1C,19,MUDAH,1,I1/I2/I3,C3,PG,besar_rugi,Modal dasar Rp100.000. Barang dijual dengan total Rp85.000. Besar kerugian sebenarnya adalah ....,Rp25.000,Rp7.500,Rp100.000,Rp15.000,D,Rp15.000,Rugi = modal total − harga jual.,Modal total = Rp100.000.,Rugi = Rp100.000 − Rp85.000 = Rp15.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F19-MD-V02,PRACTICE,M1C,19,MUDAH,2,I1/I2/I3,C3,PG,besar_rugi,Modal dasar Rp75.000. Barang dijual dengan total Rp60.000. Besar kerugian sebenarnya adalah ....,Rp15.000,Rp25.000,Rp75.000,Rp7.500,A,Rp15.000,Rugi = modal total − harga jual.,Modal total = Rp75.000.,Rugi = Rp75.000 − Rp60.000 = Rp15.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F19-MD-V03,PRACTICE,M1C,19,MUDAH,3,I1/I2/I3,C3,PG,besar_rugi,Modal dasar Rp150.000. Barang dijual dengan total Rp120.000. Besar kerugian sebenarnya adalah ....,Rp40.000,Rp15.000,Rp150.000,Rp30.000,D,Rp30.000,Rugi = modal total − harga jual.,Modal total = Rp150.000.,Rugi = Rp150.000 − Rp120.000 = Rp30.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F19-SD-V01,PRACTICE,M1C,19,SEDANG,1,I1/I2/I3,C3,PG,besar_rugi,Modal dasar Rp96.000. Barang dijual dengan total Rp80.000. Besar kerugian sebenarnya adalah ....,Rp26.000,Rp16.000,Rp96.000,Rp8.000,B,Rp16.000,Rugi = modal total − harga jual.,Modal total = Rp96.000.,Rugi = Rp96.000 − Rp80.000 = Rp16.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F19-SD-V02,PRACTICE,M1C,19,SEDANG,2,I1/I2/I3,C3,PG,besar_rugi,Modal dasar Rp240.000. Barang dijual dengan total Rp210.000. Besar kerugian sebenarnya adalah ....,Rp40.000,Rp15.000,Rp240.000,Rp30.000,D,Rp30.000,Rugi = modal total − harga jual.,Modal total = Rp240.000.,Rugi = Rp240.000 − Rp210.000 = Rp30.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F19-SD-V03,PRACTICE,M1C,19,SEDANG,3,I1/I2/I3,C3,PG,besar_rugi,Modal dasar Rp75.000. Barang dijual dengan total Rp60.000. Besar kerugian sebenarnya adalah ....,Rp15.000,Rp25.000,Rp75.000,Rp7.500,A,Rp15.000,Rugi = modal total − harga jual.,Modal total = Rp75.000.,Rugi = Rp75.000 − Rp60.000 = Rp15.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F19-SL-V01,PRACTICE,M1C,19,SULIT,1,I1/I2/I3,C4,PG,besar_rugi,Modal dasar Rp300.000 dan biaya tambahan Rp25.000. Barang dijual dengan total Rp310.000. Besar kerugian sebenarnya adalah ....,Rp325.000,Rp10.000,Rp25.000,Rp15.000,D,Rp15.000,Rugi = modal total − harga jual.,Modal total = Rp325.000.,Rugi = Rp325.000 − Rp310.000 = Rp15.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F19-SL-V02,PRACTICE,M1C,19,SULIT,2,I1/I2/I3,C4,PG,besar_rugi,Modal dasar Rp150.000 dan biaya tambahan Rp20.000. Barang dijual dengan total Rp165.000. Besar kerugian sebenarnya adalah ....,Rp170.000,Rp15.000,Rp20.000,Rp5.000,D,Rp5.000,Rugi = modal total − harga jual.,Modal total = Rp170.000.,Rugi = Rp170.000 − Rp165.000 = Rp5.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F19-SL-V03,PRACTICE,M1C,19,SULIT,3,I1/I2/I3,C4,PG,besar_rugi,Modal dasar Rp500.000 dan biaya tambahan Rp60.000. Barang dijual dengan total Rp540.000. Besar kerugian sebenarnya adalah ....,Rp20.000,Rp560.000,Rp60.000,Rp40.000,A,Rp20.000,Rugi = modal total − harga jual.,Modal total = Rp560.000.,Rugi = Rp560.000 − Rp540.000 = Rp20.000.,ERR_LOSS_FORMULA,R2,TRUE
M1C-F20-MD-V01,PRACTICE,M1C,20,MUDAH,1,I1/I2/I3,C3,PG,persentase_untung,Modal dasar Rp100.000. Harga jual total Rp120.000. Persentase keuntungan terhadap modal total adalah ....,20%,15%,"16,67%",25%,A,20%,Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,Modal total = Rp100.000. Untung = Rp20.000. Persentase untung = Rp20.000 ÷ Rp100.000 × 100% = 20%.,ERR_PROFIT_BASE,R1,TRUE
M1C-F20-MD-V02,PRACTICE,M1C,20,MUDAH,2,I1/I2/I3,C3,PG,persentase_untung,Modal dasar Rp80.000. Harga jual total Rp100.000. Persentase keuntungan terhadap modal total adalah ....,125%,25%,20%,30%,B,25%,Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,Modal total = Rp80.000. Untung = Rp20.000. Persentase untung = Rp20.000 ÷ Rp80.000 × 100% = 25%.,ERR_PROFIT_BASE,R1,TRUE
M1C-F20-MD-V03,PRACTICE,M1C,20,MUDAH,3,I1/I2/I3,C3,PG,persentase_untung,Modal dasar Rp150.000. Harga jual total Rp180.000. Persentase keuntungan terhadap modal total adalah ....,20%,15%,"16,67%",25%,A,20%,Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,Modal total = Rp150.000. Untung = Rp30.000. Persentase untung = Rp30.000 ÷ Rp150.000 × 100% = 20%.,ERR_PROFIT_BASE,R1,TRUE
M1C-F20-SD-V01,PRACTICE,M1C,20,SEDANG,1,I1/I2/I3,C3,PG,persentase_untung,Modal dasar Rp200.000. Harga jual total Rp250.000. Persentase keuntungan terhadap modal total adalah ....,125%,25%,20%,30%,B,25%,Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,Modal total = Rp200.000. Untung = Rp50.000. Persentase untung = Rp50.000 ÷ Rp200.000 × 100% = 25%.,ERR_PROFIT_BASE,R1,TRUE
M1C-F20-SD-V02,PRACTICE,M1C,20,SEDANG,2,I1/I2/I3,C3,PG,persentase_untung,Modal dasar Rp90.000. Harga jual total Rp108.000. Persentase keuntungan terhadap modal total adalah ....,20%,15%,"16,67%",25%,A,20%,Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,Modal total = Rp90.000. Untung = Rp18.000. Persentase untung = Rp18.000 ÷ Rp90.000 × 100% = 20%.,ERR_PROFIT_BASE,R1,TRUE
M1C-F20-SD-V03,PRACTICE,M1C,20,SEDANG,3,I1/I2/I3,C3,PG,persentase_untung,Modal dasar Rp160.000. Harga jual total Rp200.000. Persentase keuntungan terhadap modal total adalah ....,125%,25%,20%,30%,B,25%,Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,Modal total = Rp160.000. Untung = Rp40.000. Persentase untung = Rp40.000 ÷ Rp160.000 × 100% = 25%.,ERR_PROFIT_BASE,R1,TRUE
M1C-F20-SL-V01,PRACTICE,M1C,20,SULIT,1,I1/I2/I3,C4,PG,persentase_untung,Modal dasar Rp250.000 dan biaya tambahan Rp50.000. Harga jual total Rp360.000. Persentase keuntungan terhadap modal total adalah ....,20%,15%,"16,67%",25%,A,20%,Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,Modal total = Rp300.000. Untung = Rp60.000. Persentase untung = Rp60.000 ÷ Rp300.000 × 100% = 20%.,ERR_PROFIT_BASE,R1,TRUE
M1C-F20-SL-V02,PRACTICE,M1C,20,SULIT,2,I1/I2/I3,C4,PG,persentase_untung,Modal dasar Rp200.000. Harga jual total Rp234.000. Persentase keuntungan terhadap modal total adalah ....,22%,12%,17%,"14,53%",C,17%,Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,Modal total = Rp200.000. Untung = Rp34.000. Persentase untung = Rp34.000 ÷ Rp200.000 × 100% = 17%.,ERR_PROFIT_BASE,R1,TRUE
M1C-F20-SL-V03,PRACTICE,M1C,20,SULIT,3,I1/I2/I3,C4,PG,persentase_untung,Modal dasar Rp100.000 dan biaya tambahan Rp20.000. Harga jual total Rp140.000. Persentase keuntungan terhadap modal total adalah ....,"11,67%","14,29%","16,67%","21,67%",C,"16,67%",Hitung besar untung terlebih dahulu.,Persentase untung = untung ÷ modal total × 100%.,"Modal total = Rp120.000. Untung = Rp20.000. Persentase untung = Rp20.000 ÷ Rp120.000 × 100% = 16,67%.",ERR_PROFIT_BASE,R1,TRUE
M1C-F21-MD-V01,PRACTICE,M1C,21,MUDAH,1,I1/I2/I3,C3,PG,persentase_rugi,Modal dasar Rp100.000. Harga jual total Rp80.000. Persentase kerugian terhadap modal total adalah ....,80%,25%,15%,20%,D,20%,Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,Modal total = Rp100.000. Rugi = Rp20.000. Persentase rugi = Rp20.000 ÷ Rp100.000 × 100% = 20%.,ERR_LOSS_BASE,R1,TRUE
M1C-F21-MD-V02,PRACTICE,M1C,21,MUDAH,2,I1/I2/I3,C3,PG,persentase_rugi,Modal dasar Rp80.000. Harga jual total Rp60.000. Persentase kerugian terhadap modal total adalah ....,25%,30%,"33,33%",20%,A,25%,Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,Modal total = Rp80.000. Rugi = Rp20.000. Persentase rugi = Rp20.000 ÷ Rp80.000 × 100% = 25%.,ERR_LOSS_BASE,R1,TRUE
M1C-F21-MD-V03,PRACTICE,M1C,21,MUDAH,3,I1/I2/I3,C3,PG,persentase_rugi,Modal dasar Rp150.000. Harga jual total Rp120.000. Persentase kerugian terhadap modal total adalah ....,80%,25%,15%,20%,D,20%,Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,Modal total = Rp150.000. Rugi = Rp30.000. Persentase rugi = Rp30.000 ÷ Rp150.000 × 100% = 20%.,ERR_LOSS_BASE,R1,TRUE
M1C-F21-SD-V01,PRACTICE,M1C,21,SEDANG,1,I1/I2/I3,C3,PG,persentase_rugi,Modal dasar Rp240.000. Harga jual total Rp192.000. Persentase kerugian terhadap modal total adalah ....,80%,25%,15%,20%,D,20%,Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,Modal total = Rp240.000. Rugi = Rp48.000. Persentase rugi = Rp48.000 ÷ Rp240.000 × 100% = 20%.,ERR_LOSS_BASE,R1,TRUE
M1C-F21-SD-V02,PRACTICE,M1C,21,SEDANG,2,I1/I2/I3,C3,PG,persentase_rugi,Modal dasar Rp300.000. Harga jual total Rp255.000. Persentase kerugian terhadap modal total adalah ....,20%,10%,"17,65%",15%,D,15%,Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,Modal total = Rp300.000. Rugi = Rp45.000. Persentase rugi = Rp45.000 ÷ Rp300.000 × 100% = 15%.,ERR_LOSS_BASE,R1,TRUE
M1C-F21-SD-V03,PRACTICE,M1C,21,SEDANG,3,I1/I2/I3,C3,PG,persentase_rugi,Modal dasar Rp125.000. Harga jual total Rp100.000. Persentase kerugian terhadap modal total adalah ....,80%,25%,15%,20%,D,20%,Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,Modal total = Rp125.000. Rugi = Rp25.000. Persentase rugi = Rp25.000 ÷ Rp125.000 × 100% = 20%.,ERR_LOSS_BASE,R1,TRUE
M1C-F21-SL-V01,PRACTICE,M1C,21,SULIT,1,I1/I2/I3,C4,PG,persentase_rugi,Modal dasar Rp400.000 dan biaya tambahan Rp50.000. Harga jual total Rp405.000. Persentase kerugian terhadap modal total adalah ....,15%,"11,11%",10%,5%,C,10%,Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,Modal total = Rp450.000. Rugi = Rp45.000. Persentase rugi = Rp45.000 ÷ Rp450.000 × 100% = 10%.,ERR_LOSS_BASE,R1,TRUE
M1C-F21-SL-V02,PRACTICE,M1C,21,SULIT,2,I1/I2/I3,C4,PG,persentase_rugi,Modal dasar Rp250.000. Harga jual total Rp210.000. Persentase kerugian terhadap modal total adalah ....,11%,21%,"19,05%",16%,D,16%,Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,Modal total = Rp250.000. Rugi = Rp40.000. Persentase rugi = Rp40.000 ÷ Rp250.000 × 100% = 16%.,ERR_LOSS_BASE,R1,TRUE
M1C-F21-SL-V03,PRACTICE,M1C,21,SULIT,3,I1/I2/I3,C4,PG,persentase_rugi,Modal dasar Rp160.000 dan biaya tambahan Rp20.000. Harga jual total Rp160.000. Persentase kerugian terhadap modal total adalah ....,"6,11%","12,5%","16,11%","11,11%",D,"11,11%",Hitung besar rugi terlebih dahulu.,Persentase rugi = rugi ÷ modal total × 100%.,"Modal total = Rp180.000. Rugi = Rp20.000. Persentase rugi = Rp20.000 ÷ Rp180.000 × 100% = 11,11%.",ERR_LOSS_BASE,R1,TRUE
M1C-F22-MD-V01,PRACTICE,M1C,22,MUDAH,1,I1/I2/I3,C3,PG,harga_jual_target,"Modal total sebuah barang adalah Rp100.000. Jika ingin untung 20%, harga jual yang harus ditetapkan adalah ....",Rp120.000,Rp140.000,Rp100.000,Rp110.000,A,Rp120.000,Target untung dihitung dari modal total.,Harga jual total target = 120% × Rp100.000.,Harga jual total target = Rp120.000.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F22-MD-V02,PRACTICE,M1C,22,MUDAH,2,I1/I2/I3,C3,PG,harga_jual_target,"Modal total sebuah barang adalah Rp80.000. Jika ingin untung 25%, harga jual yang harus ditetapkan adalah ....",Rp90.000,Rp100.000,Rp80.000,Rp120.000,B,Rp100.000,Target untung dihitung dari modal total.,Harga jual total target = 125% × Rp80.000.,Harga jual total target = Rp100.000.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F22-MD-V03,PRACTICE,M1C,22,MUDAH,3,I1/I2/I3,C3,PG,harga_jual_target,"Modal total sebuah barang adalah Rp150.000. Jika ingin untung 10%, harga jual yang harus ditetapkan adalah ....",Rp180.000,Rp150.000,Rp165.000,Rp157.500,C,Rp165.000,Target untung dihitung dari modal total.,Harga jual total target = 110% × Rp150.000.,Harga jual total target = Rp165.000.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F22-SD-V01,PRACTICE,M1C,22,SEDANG,1,I1/I2/I3,C3,PG,harga_jual_target,"Modal total sebuah barang adalah Rp240.000. Jika ingin untung 15%, harga jual yang harus ditetapkan adalah ....",Rp312.000,Rp240.000,Rp276.000,Rp258.000,C,Rp276.000,Target untung dihitung dari modal total.,Harga jual total target = 115% × Rp240.000.,Harga jual total target = Rp276.000.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F22-SD-V02,PRACTICE,M1C,22,SEDANG,2,I1/I2/I3,C3,PG,harga_jual_target,"Modal total sebuah barang adalah Rp180.000. Jika ingin untung 25%, harga jual yang harus ditetapkan adalah ....",Rp180.000,Rp270.000,Rp202.500,Rp225.000,D,Rp225.000,Target untung dihitung dari modal total.,Harga jual total target = 125% × Rp180.000.,Harga jual total target = Rp225.000.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F22-SD-V03,PRACTICE,M1C,22,SEDANG,3,I1/I2/I3,C3,PG,harga_jual_target,"Modal total sebuah barang adalah Rp320.000. Jika ingin untung 12,5%, harga jual yang harus ditetapkan adalah ....",Rp360.000,Rp340.000,Rp400.000,Rp320.000,A,Rp360.000,Target untung dihitung dari modal total.,"Harga jual total target = 112,5% × Rp320.000.",Harga jual total target = Rp360.000.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F22-SL-V01,PRACTICE,M1C,22,SULIT,1,I1/I2/I3,C4,PG,harga_jual_target,"Modal total sebuah barang adalah Rp130.000. Jika ingin untung 25%, harga jual yang harus ditetapkan adalah ....",Rp162.500,Rp130.000,Rp146.250,Rp195.000,A,Rp162.500,Target untung dihitung dari modal total.,Harga jual total target = 125% × Rp130.000.,Harga jual total target = Rp162.500.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F22-SL-V02,PRACTICE,M1C,22,SULIT,2,I1/I2/I3,C4,PG,harga_jual_target,"Modal total Rp140.000 untuk 40 barang. Jika ingin untung 20%, harga jual per barang harus ditetapkan sebesar ....",Rp3.200,Rp3.500,Rp4.200,Rp5.200,C,Rp4.200,Target untung dihitung dari modal total.,Harga jual total target = 120% × Rp140.000.,"Harga jual total target = Rp168.000, sehingga per barang = Rp4.200.",ERR_TARGET_PROFIT_PRICE,R1/R3,TRUE
M1C-F22-SL-V03,PRACTICE,M1C,22,SULIT,3,I1/I2/I3,C4,PG,harga_jual_target,"Modal total Rp200.000 untuk 25 barang. Jika ingin untung 30%, harga jual per barang harus ditetapkan sebesar ....",Rp10.400,Rp8.000,Rp11.400,Rp9.400,A,Rp10.400,Target untung dihitung dari modal total.,Harga jual total target = 130% × Rp200.000.,"Harga jual total target = Rp260.000, sehingga per barang = Rp10.400.",ERR_TARGET_PROFIT_PRICE,R1/R3,TRUE
M1C-F23-MD-V01,PRACTICE,M1C,23,MUDAH,1,I1/I3/I4,C3,PG,diskon_harga_jual,"Modal barang Rp100.000. Barang diberi label harga Rp150.000, lalu terjual dengan diskon 20%. Kondisi transaksi sebenarnya adalah ....",Impas,Untung Rp50.000,Untung Rp20.000,Rugi Rp25.000,C,Untung Rp20.000,Harga jual sebenarnya adalah harga setelah diskon label.,Hitung 80% dari Rp150.000.,Harga jual sebenarnya = Rp120.000. Modal = Rp100.000. Jadi untung rp20.000.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F23-MD-V02,PRACTICE,M1C,23,MUDAH,2,I1/I3/I4,C3,PG,diskon_harga_jual,"Modal barang Rp120.000. Barang diberi label harga Rp150.000, lalu terjual dengan diskon 20%. Kondisi transaksi sebenarnya adalah ....",Untung Rp0,Untung Rp30.000,Impas,Rugi Rp5.000,C,Impas,Harga jual sebenarnya adalah harga setelah diskon label.,Hitung 80% dari Rp150.000.,Harga jual sebenarnya = Rp120.000. Modal = Rp120.000. Jadi impas.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F23-MD-V03,PRACTICE,M1C,23,MUDAH,3,I1/I3/I4,C3,PG,diskon_harga_jual,"Modal barang Rp140.000. Barang diberi label harga Rp180.000, lalu terjual dengan diskon 25%. Kondisi transaksi sebenarnya adalah ....",Rugi Rp5.000,Untung Rp40.000,Impas,Rugi Rp10.000,A,Rugi Rp5.000,Harga jual sebenarnya adalah harga setelah diskon label.,Hitung 75% dari Rp180.000.,Harga jual sebenarnya = Rp135.000. Modal = Rp140.000. Jadi rugi rp5.000.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F23-SD-V01,PRACTICE,M1C,23,SEDANG,1,I1/I3/I4,C4,PG,diskon_harga_jual,"Modal barang Rp200.000. Barang diberi label harga Rp280.000, lalu terjual dengan diskon 25%. Kondisi transaksi sebenarnya adalah ....",Impas,Untung Rp80.000,Untung Rp10.000,Rugi Rp15.000,C,Untung Rp10.000,Harga jual sebenarnya adalah harga setelah diskon label.,Hitung 75% dari Rp280.000.,Harga jual sebenarnya = Rp210.000. Modal = Rp200.000. Jadi untung rp10.000.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F23-SD-V02,PRACTICE,M1C,23,SEDANG,2,I1/I3/I4,C4,PG,diskon_harga_jual,"Modal barang Rp250.000. Barang diberi label harga Rp350.000, lalu terjual dengan diskon 20%. Kondisi transaksi sebenarnya adalah ....",Untung Rp30.000,Rugi Rp35.000,Untung Rp100.000,Impas,A,Untung Rp30.000,Harga jual sebenarnya adalah harga setelah diskon label.,Hitung 80% dari Rp350.000.,Harga jual sebenarnya = Rp280.000. Modal = Rp250.000. Jadi untung rp30.000.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F23-SD-V03,PRACTICE,M1C,23,SEDANG,3,I1/I3/I4,C4,PG,diskon_harga_jual,"Modal barang Rp180.000. Barang diberi label harga Rp240.000, lalu terjual dengan diskon 30%. Kondisi transaksi sebenarnya adalah ....",Untung Rp60.000,Rugi Rp12.000,Rugi Rp17.000,Impas,B,Rugi Rp12.000,Harga jual sebenarnya adalah harga setelah diskon label.,Hitung 70% dari Rp240.000.,Harga jual sebenarnya = Rp168.000. Modal = Rp180.000. Jadi rugi rp12.000.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F23-SL-V01,PRACTICE,M1C,23,SULIT,1,I1/I3/I4,C4,PG,diskon_harga_jual,"Modal barang Rp300.000. Barang diberi label harga Rp450.000. Agar tetap mendapat untung minimal Rp60.000, diskon maksimal yang boleh diberikan adalah ....",30%,15%,25%,20%,D,20%,"Agar untung Rp60.000, harga jual minimal harus Rp360.000.","Tentukan potongan maksimal dari Rp450.000 ke Rp360.000, lalu ubah menjadi persen.",Potongan maksimal = Rp90.000. Persentase diskon maksimal = Rp90.000 ÷ Rp450.000 × 100% = 20%.,ERR_TARGET_PROFIT_PRICE,M1A/R1,TRUE
M1C-F23-SL-V02,PRACTICE,M1C,23,SULIT,2,I1/I3/I4,C4,PG,diskon_harga_jual,"Modal barang Rp400.000. Barang diberi label harga Rp600.000, lalu terjual dengan diskon 25%. Kondisi transaksi sebenarnya adalah ....",Rugi Rp55.000,Impas,Untung Rp50.000,Untung Rp200.000,C,Untung Rp50.000,Harga jual sebenarnya adalah harga setelah diskon label.,Hitung 75% dari Rp600.000.,Harga jual sebenarnya = Rp450.000. Modal = Rp400.000. Jadi untung rp50.000.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F23-SL-V03,PRACTICE,M1C,23,SULIT,3,I1/I3/I4,C4,PG,diskon_harga_jual,"Modal barang Rp350.000. Barang diberi label harga Rp500.000, lalu terjual dengan diskon 35%. Kondisi transaksi sebenarnya adalah ....",Impas,Untung Rp150.000,Rugi Rp30.000,Rugi Rp25.000,D,Rugi Rp25.000,Harga jual sebenarnya adalah harga setelah diskon label.,Hitung 65% dari Rp500.000.,Harga jual sebenarnya = Rp325.000. Modal = Rp350.000. Jadi rugi rp25.000.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F24-MD-V01,PRACTICE,M1C,24,MUDAH,1,I1/I2,C3,PG,mini_challenge_jual_beli,Modal barang Rp90.000 dan harga jual Rp108.000. Kesimpulan yang tepat adalah ....,Impas,Untung Rp18.000,Rugi Rp18.000,Untung Rp90.000,B,Untung Rp18.000,Bandingkan harga jual dan modal.,"Harga jual lebih besar, maka selisihnya adalah untung.",Untung = Rp108.000 − Rp90.000 = Rp18.000.,ERR_PROFIT_FORMULA,R2,TRUE
M1C-F24-MD-V02,PRACTICE,M1C,24,MUDAH,2,I2/I3,C3,PG,mini_challenge_jual_beli,"Modal barang Rp200.000. Jika ingin untung 10%, harga jualnya adalah ....",Rp220.000,Rp300.000,Rp210.000,Rp240.000,A,Rp220.000,Hitung 10% dari modal.,Tambahkan target untung ke modal.,Untung = Rp20.000. Harga jual = Rp220.000.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F24-MD-V03,PRACTICE,M1C,24,MUDAH,3,I2/I3,C3,PG,mini_challenge_jual_beli,Modal Rp120.000 dan harga jual Rp96.000. Persentase kerugiannya adalah ....,10%,20%,15%,25%,B,20%,Hitung besar rugi terlebih dahulu.,Rugi dibandingkan dengan modal.,Rugi = Rp24.000. Persentase rugi = 20%.,ERR_LOSS_BASE,R1,TRUE
M1C-F24-SD-V01,PRACTICE,M1C,24,SEDANG,1,I1/I2/I3,C4,PG,mini_challenge_jual_beli,Seorang siswa membeli 20 kue seharga Rp3.000 per kue. Semua dijual Rp4.000 per kue. Persentase keuntungan adalah ....,20%,"33,33%",25%,40%,B,"33,33%",Hitung modal total dan untung total.,"Untung dibandingkan dengan modal, bukan harga jual.","Modal = Rp60.000. Untung = Rp20.000. Persentase untung = 33,33%.",ERR_PROFIT_BASE,R1/R2,TRUE
M1C-F24-SD-V02,PRACTICE,M1C,24,SEDANG,2,I1/I3/I4,C4,PG,mini_challenge_jual_beli,Barang bermodal Rp160.000 diberi label harga Rp220.000 dan terjual dengan diskon 20%. Kondisi transaksi adalah ....,Untung Rp60.000,Impas,Untung Rp16.000,Rugi Rp16.000,C,Untung Rp16.000,Hitung harga jual setelah diskon.,Harga jual = 80% × Rp220.000.,Harga jual = Rp176.000. Untung = Rp16.000.,ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
M1C-F24-SD-V03,PRACTICE,M1C,24,SEDANG,3,I1/I2/I3,C4,PG,mini_challenge_jual_beli,"Modal barang Rp250.000. Jika ingin mendapat keuntungan 18%, harga jualnya adalah ....",Rp268.000,Rp300.000,Rp285.000,Rp295.000,D,Rp295.000,Hitung 18% dari Rp250.000.,Tambahkan hasilnya ke modal.,Untung = Rp45.000. Harga jual = Rp295.000.,ERR_TARGET_PROFIT_PRICE,R1,TRUE
M1C-F24-SL-V01,PRACTICE,M1C,24,SULIT,1,I1/I2/I3/I4,C4,PG,mini_challenge_jual_beli,Seorang siswa membeli 40 minuman dengan harga Rp2.500 per botol dan biaya kemasan Rp20.000. Semua minuman dijual Rp3.500 per botol. Kesimpulan yang tepat adalah ....,Untung Rp40.000 atau 40%,"Untung Rp20.000 atau sekitar 16,67%","Rugi Rp20.000 atau sekitar 16,67%",Impas,B,"Untung Rp20.000 atau sekitar 16,67%",Hitung modal total termasuk biaya kemasan.,Bandingkan harga jual total dengan modal total.,"Modal total = Rp120.000. Harga jual = Rp140.000. Untung = Rp20.000 atau 16,67%.",ERR_ADDITIONAL_COST_MODAL,R1/R2,TRUE
M1C-F24-SL-V02,PRACTICE,M1C,24,SULIT,2,I1/I2/I3/I4,C4,PG,mini_challenge_jual_beli,Seorang pedagang membeli 30 barang dengan harga Rp6.000 per barang dan membayar biaya kemasan Rp30.000. Ia ingin memperoleh keuntungan 20% dari modal total. Harga jual per barang yang harus ditetapkan adalah ....,Rp8.400,Rp8.000,Rp9.000,Rp7.200,A,Rp8.400,Hitung modal total terlebih dahulu.,"Setelah mendapat harga jual total target, bagi dengan jumlah barang.",Modal total = Rp210.000. Target = Rp252.000. Harga per barang = Rp8.400.,ERR_UNIT_PRICE,R1/R3,TRUE
M1C-F24-SL-V03,PRACTICE,M1C,24,SULIT,3,I1/I3/I4,C4,PG,mini_challenge_jual_beli,Modal barang Rp500.000. Barang diberi label harga Rp700.000 dan terjual dengan diskon 30%. Kesimpulan yang benar adalah ....,Impas,Untung Rp200.000,Rugi Rp10.000,Untung Rp10.000,C,Rugi Rp10.000,Harga jual sebenarnya adalah harga label setelah diskon.,Hitung 70% dari Rp700.000.,"Harga jual = Rp490.000. Modal Rp500.000, maka rugi Rp10.000.",ERR_SELLING_PRICE_AFTER_DISCOUNT,M1A/R2,TRUE
